id,code,name
l10n_ar_ux.afip_activity_107920,107920,PREPARACIÓN DE HOJAS DE TÉ
l10n_ar_ux.afip_activity_107930,107930,ELABORACIÓN DE YERBA MATE
l10n_ar_ux.afip_activity_107991,107991,ELABORACIÓN DE EXTRACTOS, JARABES Y CONCENTRADOS
l10n_ar_ux.afip_activity_107992,107992,ELABORACIÓN DE VINAGRES
l10n_ar_ux.afip_activity_107999,107999,ELABORACIÓN DE PRODUCTOS ALIMENTICIOS N.C.P.
l10n_ar_ux.afip_activity_108000,108000,ELABORACIÓN DE ALIMENTOS PREPARADOS PARA ANIMALES
l10n_ar_ux.afip_activity_109000,109000,SERVICIOS INDUSTRIALES PARA LA ELABORACIÓN DE ALIMENTOS Y BEBIDAS
l10n_ar_ux.afip_activity_110100,110100,DESTILACIÓN, RECTIFICACIÓN Y MEZCLA DE BEBIDAS ESPIRITOSAS
l10n_ar_ux.afip_activity_110211,110211,ELABORACIÓN DE MOSTO
l10n_ar_ux.afip_activity_110212,110212,ELABORACIÓN DE VINOS
l10n_ar_ux.afip_activity_110290,110290,ELABORACIÓN DE SIDRA Y OTRAS BEBIDAS ALCOHÓLICAS FERMENTADAS
l10n_ar_ux.afip_activity_110300,110300,ELABORACIÓN DE CERVEZA, BEBIDAS MALTEADAS Y MALTA
l10n_ar_ux.afip_activity_110411,110411,EMBOTELLADO DE AGUAS NATURALES Y MINERALES
l10n_ar_ux.afip_activity_110412,110412,FABRICACIÓN DE SODAS
l10n_ar_ux.afip_activity_110420,110420,ELABORACIÓN DE BEBIDAS GASEOSAS, EXCEPTO SODA
l10n_ar_ux.afip_activity_110491,110491,ELABORACIÓN DE HIELO
l10n_ar_ux.afip_activity_110492,110492,ELABORACIÓN DE BEBIDAS NO ALCOHÓLICAS N.C.P.
l10n_ar_ux.afip_activity_111000,111000,EXTRACCION DE PETROLEO CRUDO Y GAS NATURAL
l10n_ar_ux.afip_activity_111112,111112,CRIA GANADO BOVINO
l10n_ar_ux.afip_activity_111120,111120,INVERNADA GANADO BOVINO
l10n_ar_ux.afip_activity_111139,111139,CRIA ANIMALES DE PEDIGRI
l10n_ar_ux.afip_activity_111147,111147,CRIA GANADO EQUINO HARAS
l10n_ar_ux.afip_activity_111155,111155,PRODUCCION LECHE TAMBOS
l10n_ar_ux.afip_activity_111163,111163,CRIA GANADO OVINO Y EXP LANERA
l10n_ar_ux.afip_activity_111171,111171,CRIA GANADO PORCINO
l10n_ar_ux.afip_activity_111198,111198,CRIA ANIMALES P/ PROD PIELES
l10n_ar_ux.afip_activity_111201,111201,CRIA AVES P/ PRODUCCION CARNES
l10n_ar_ux.afip_activity_111228,111228,CRIA AVES P/ PRODUCCION HUEVOS
l10n_ar_ux.afip_activity_111236,111236,APICULTURA
l10n_ar_ux.afip_activity_111244,111244,CRIA Y EXP ANIMALES NO CLASIF
l10n_ar_ux.afip_activity_111252,111252,CULTIVO VID
l10n_ar_ux.afip_activity_111260,111260,CULTIVO CITRICOS
l10n_ar_ux.afip_activity_111279,111279,CULTIVO MANZANAS Y PERAS
l10n_ar_ux.afip_activity_111287,111287,CULTIVO FRUTALES NO CLASIF
l10n_ar_ux.afip_activity_111295,111295,CULTIVO OLIVOS NOGALES ETC
l10n_ar_ux.afip_activity_111309,111309,CULTIVO ARROZ
l10n_ar_ux.afip_activity_111317,111317,CULTIVO SOJA
l10n_ar_ux.afip_activity_111325,111325,CULTIVO CEREALES NO CLASIF
l10n_ar_ux.afip_activity_111333,111333,CULTIVO ALGODON
l10n_ar_ux.afip_activity_111341,111341,CULTIVO CAÑA AZUCAR
l10n_ar_ux.afip_activity_111368,111368,CULTIVO TE YERBA Y TUNG
l10n_ar_ux.afip_activity_111376,111376,CULTIVO TABACO
l10n_ar_ux.afip_activity_111384,111384,CULTIVO PAPAS Y BATATAS
l10n_ar_ux.afip_activity_111392,111392,CULTIVO TOMATES
l10n_ar_ux.afip_activity_111406,111406,CULTIVO HORTALIZAS Y LEGUMBR
l10n_ar_ux.afip_activity_111414,111414,CULTIVO FLOR Y PLANT.VIVEROS
l10n_ar_ux.afip_activity_111481,111481,CULTIVOS NO CLASIFICADOS
l10n_ar_ux.afip_activity_112000,112000,ACTIVIDADES DE SERVICIOS RELACIONADAS CON LA EXTRACCION DE PETROLEO Y GAS,EXCEPTO LAS ACTIVIDADES DE PROSPECCION
l10n_ar_ux.afip_activity_112011,112011,FUMIGACION DE CULTIVOS
l10n_ar_ux.afip_activity_112038,112038,ROTURACION Y SIEMBRA
l10n_ar_ux.afip_activity_112046,112046,COSECHA Y RECOL. DE CULTIVOS
l10n_ar_ux.afip_activity_112054,112054,SERVICIOS AGROPEC. NO CLASIF
l10n_ar_ux.afip_activity_113018,113018,CAZA ORDINARIA
l10n_ar_ux.afip_activity_120000,120000,EXTRACCION DE MINERALES Y CONCENTRADOS DE URANIO Y TORIO
l10n_ar_ux.afip_activity_120010,120010,PREPARACIÓN DE HOJAS DE TABACO
l10n_ar_ux.afip_activity_120091,120091,ELABORACIÓN DE CIGARRILLOS
l10n_ar_ux.afip_activity_120099,120099,ELABORACIÓN DE PRODUCTOS DE TABACO N.C.P.
l10n_ar_ux.afip_activity_121010,121010,EXPLOTACION Y CONSERV BOSQUES
l10n_ar_ux.afip_activity_121029,121029,FORESTACION
l10n_ar_ux.afip_activity_121037,121037,SERVICIOS FORESTALES
l10n_ar_ux.afip_activity_122017,122017,CORTE DESBASTE TRONCOS MADERA
l10n_ar_ux.afip_activity_130109,130109,PESCA ALTURA Y COSTERA
l10n_ar_ux.afip_activity_130206,130206,PESCA FLUVIAL Y LACUST VIVEROS
l10n_ar_ux.afip_activity_131000,131000,EXTRACCION DE MINERALES DE HIERRO
l10n_ar_ux.afip_activity_131110,131110,PREPARACIÓN DE FIBRAS TEXTILES VEGETALES, DESMOTADO DE ALGODÓN
l10n_ar_ux.afip_activity_131120,131120,PREPARACIÓN DE FIBRAS ANIMALES DE USO TEXTIL
l10n_ar_ux.afip_activity_131131,131131,FABRICACIÓN DE HILADOS TEXTILES DE LANA, PELOS Y SUS MEZCLAS
l10n_ar_ux.afip_activity_131132,131132,FABRICACIÓN DE HILADOS TEXTILES DE ALGODÓN Y SUS MEZCLAS
l10n_ar_ux.afip_activity_131139,131139,FABRICACIÓN DE HILADOS TEXTILES N.C.P., EXCEPTO DE LANA  Y DE ALGODÓN
l10n_ar_ux.afip_activity_131201,131201,FABRICACIÓN DE TEJIDOS (TELAS) PLANOS DE LANA Y SUS MEZCLAS, INCLUYE HILANDERÍAS Y TEJEDURÍAS INTEGRADAS
l10n_ar_ux.afip_activity_131202,131202,FABRICACIÓN DE TEJIDOS (TELAS) PLANOS DE ALGODÓN Y SUS MEZCLAS, INCLUYE HILANDERÍAS Y TEJEDURÍAS INTEGRADAS
l10n_ar_ux.afip_activity_131209,131209,FABRICACIÓN DE TEJIDOS (TELAS) PLANOS DE FIBRAS TEXTILES N.C.P., INCLUYE HILANDERÍAS Y TEJEDURÍAS INTEGRADAS
l10n_ar_ux.afip_activity_131300,131300,ACABADO DE PRODUCTOS TEXTILES
l10n_ar_ux.afip_activity_132000,132000,EXTRACCION DE MINERALES METALIFEROS NO FERROSOS,EXCEPTO MINERALES DE URANIO Y TORIO
l10n_ar_ux.afip_activity_139100,139100,FABRICACIÓN DE TEJIDOS DE PUNTO
l10n_ar_ux.afip_activity_139201,139201,FABRICACIÓN DE FRAZADAS, MANTAS, PONCHOS, COLCHAS, COBERTORES, ETC.
l10n_ar_ux.afip_activity_139202,139202,FABRICACIÓN DE ROPA DE CAMA Y MANTELERÍA
l10n_ar_ux.afip_activity_139203,139203,FABRICACIÓN DE ARTÍCULOS DE LONA Y SUCEDÁNEOS DE LONA
l10n_ar_ux.afip_activity_139204,139204,FABRICACIÓN DE BOLSAS DE MATERIALES TEXTILES PARA PRODUCTOS A GRANEL
l10n_ar_ux.afip_activity_139209,139209,FABRICACIÓN DE ARTÍCULOS CONFECCIONADOS DE MATERIALES TEXTILES N.C.P., EXCEPTO PRENDAS DE VESTIR
l10n_ar_ux.afip_activity_139300,139300,FABRICACIÓN DE TAPICES Y ALFOMBRAS
l10n_ar_ux.afip_activity_139400,139400,FABRICACIÓN DE CUERDAS, CORDELES, BRAMANTES Y REDES
l10n_ar_ux.afip_activity_139900,139900,FABRICACIÓN DE PRODUCTOS TEXTILES N.C.P.
l10n_ar_ux.afip_activity_141100,141100,EXTRACCION DE ROCAS ORNAMENTALES
l10n_ar_ux.afip_activity_141110,141110,CONFECCIÓN DE ROPA INTERIOR, PRENDAS PARA DORMIR Y PARA LA PLAYA
l10n_ar_ux.afip_activity_141120,141120,CONFECCIÓN DE ROPA DE TRABAJO, UNIFORMES Y GUARDAPOLVOS
l10n_ar_ux.afip_activity_141130,141130,CONFECCIÓN DE PRENDAS DE VESTIR PARA BEBÉS Y NIÑOS
l10n_ar_ux.afip_activity_141140,141140,CONFECCIÓN DE PRENDAS DEPORTIVAS
l10n_ar_ux.afip_activity_141191,141191,FABRICACIÓN DE ACCESORIOS DE VESTIR EXCEPTO DE CUERO
l10n_ar_ux.afip_activity_141199,141199,CONFECCIÓN DE PRENDAS DE VESTIR N.C.P., EXCEPTO PRENDAS DE PIEL, CUERO Y DE PUNTO
l10n_ar_ux.afip_activity_141200,141200,EXTRACCION DE PIEDRA CALIZA Y YESO
l10n_ar_ux.afip_activity_141201,141201,FABRICACIÓN DE ACCESORIOS DE VESTIR DE CUERO
l10n_ar_ux.afip_activity_141202,141202,CONFECCIÓN DE PRENDAS DE VESTIR DE CUERO
l10n_ar_ux.afip_activity_141300,141300,EXTRACCION DE ARENAS,CANTO RODADO Y TRITURADOS PETREOS
l10n_ar_ux.afip_activity_141400,141400,EXTRACCION DE ARCILLA Y CAOLIN
l10n_ar_ux.afip_activity_142000,142000,TERMINACIÓN Y TEÑIDO DE PIELES, FABRICACIÓN DE ARTÍCULOS DE PIEL
l10n_ar_ux.afip_activity_142110,142110,EXTRACCION DE MINERALES PARA LA FABRIC.DE ABONOS EXCEPTO TURBA.
l10n_ar_ux.afip_activity_142120,142120,EXTRACCION DE MINERALES PARA LA FABRIC.DE PRODUCTOS QUIMICOS
l10n_ar_ux.afip_activity_142200,142200,EXTRACCION DE SAL EN SALINAS Y DE ROCA
l10n_ar_ux.afip_activity_142900,142900,EXPLOTACION DE MINAS Y CANTERAS N.C.P.
l10n_ar_ux.afip_activity_143010,143010,FABRICACIÓN DE MEDIAS
l10n_ar_ux.afip_activity_143020,143020,FABRICACIÓN DE PRENDAS DE VESTIR Y ARTÍCULOS SIMILARES DE PUNTO
l10n_ar_ux.afip_activity_149000,149000,SERVICIOS INDUSTRIALES PARA LA INDUSTRIA CONFECCIONISTA
l10n_ar_ux.afip_activity_151100,151100,CURTIDO Y TERMINACIÓN DE CUEROS
l10n_ar_ux.afip_activity_151111,151111,MATANZA DE GANADO BOVINO
l10n_ar_ux.afip_activity_151112,151112,PROCESAMIENTO DE CARNE DE GANADO BOVINO
l10n_ar_ux.afip_activity_151113,151113,SALADERO Y PELADERO DE CUEROS DE GANADO BOVINO
l10n_ar_ux.afip_activity_151120,151120,MATANZA Y PROCESAMIENTO DE CARNE DE AVES
l10n_ar_ux.afip_activity_151130,151130,ELABORACION DE FIAMBRES Y EMBUTIDOS
l10n_ar_ux.afip_activity_151140,151140,MATANZA DE GANADO EXCEPTO EL BOVINO Y PROCESAMIENTO DE SU CARNE
l10n_ar_ux.afip_activity_151191,151191,FABRICACION DE ACEITES Y GRASAS DE ORIGEN ANIMAL
l10n_ar_ux.afip_activity_151199,151199,MATANZA DE ANIMALES N.C.P.Y PROCESAMIENTO DE SU CARNE,ELABORACION DE SUBPRODUCTOS CARNICOS N.C.P.
l10n_ar_ux.afip_activity_151200,151200,FABRICACIÓN DE MALETAS, BOLSOS DE MANO Y SIMILARES, ARTÍCULOS DE TALABARTERÍA Y ARTÍCULOS DE CUERO N.C.P.
l10n_ar_ux.afip_activity_151201,151201,ELABORACION DE PESCADOS DE MAR,CRUSTACEOS Y PRODUCTOS MARINOS N.C.P.
l10n_ar_ux.afip_activity_151202,151202,ELABORACION DE PESCADOS DE RIOS Y LAGUNAS Y OTROS PRODUCTOS FLUVIALES Y LACUSTRES
l10n_ar_ux.afip_activity_151203,151203,FABRICACION DE ACEITES,GRASAS,HARINAS Y PRODUCTOS A BASE DE PESCADOS N.C.P.
l10n_ar_ux.afip_activity_151310,151310,PREPARACION DE CONSERVAS DE FRUTAS,HORTALIZAS Y LEGUMBRES
l10n_ar_ux.afip_activity_151320,151320,ELABORACION DE JUGOS NATURALES Y SUS CONCENTRADOS,DE FRUTAS,HORTALIZAS Y LEGUMBRES
l10n_ar_ux.afip_activity_151330,151330,ELABORACION Y ENVASADO DE DULCES,MERMELADAS Y JALEAS
l10n_ar_ux.afip_activity_151340,151340,ELABORACION DE FRUTAS,HORTALIZAS Y LEGUMBRES CONGELADAS
l10n_ar_ux.afip_activity_151390,151390,ELABORACION DE FRUTAS,HORTALIZAS Y LEGUMBRES DESHIDRATADAS O DESECADAS,PREPARACION N.C.P.DE FRUTAS,HORTALIZAS Y LEGUMBRES
l10n_ar_ux.afip_activity_151410,151410,ELABORACION DE ACEITES Y GRASAS VEGETALES SIN REFINAR Y SUS SUBPRODUCTOS,ELABORACION DE ACEITE VIRGEN
l10n_ar_ux.afip_activity_151420,151420,ELABORACION DE ACEITES Y GRASAS VEGETALES REFINADAS
l10n_ar_ux.afip_activity_151430,151430,ELABORACION DE MARGARINAS Y GRASAS VEGETALES COMESTIBLES SIMILARES
l10n_ar_ux.afip_activity_152010,152010,ELABORACION DE LECHES Y PRODUCTOS LACTEOS DESHIDRATADOS
l10n_ar_ux.afip_activity_152011,152011,FABRICACIÓN DE CALZADO DE CUERO, EXCEPTO CALZADO DEPORTIVO Y ORTOPÉDICO
l10n_ar_ux.afip_activity_152020,152020,ELABORACION DE QUESOS
l10n_ar_ux.afip_activity_152021,152021,FABRICACIÓN DE CALZADO DE MATERIALES N.C.P., EXCEPTO CALZADO DEPORTIVO Y ORTOPÉDICO
l10n_ar_ux.afip_activity_152030,152030,ELABORACION INDUSTRIAL DE HELADOS
l10n_ar_ux.afip_activity_152031,152031,FABRICACIÓN DE CALZADO DEPORTIVO
l10n_ar_ux.afip_activity_152040,152040,FABRICACIÓN DE PARTES DE CALZADO
l10n_ar_ux.afip_activity_152090,152090,ELABORACION DE PRODUCTOS LACTEOS N.C.P.
l10n_ar_ux.afip_activity_153110,153110,MOLIENDA DE TRIGO
l10n_ar_ux.afip_activity_153120,153120,PREPARACION DE ARROZ
l10n_ar_ux.afip_activity_153131,153131,ELABORACION DE ALIMENTOS A BASE DE CEREALES
l10n_ar_ux.afip_activity_153139,153139,PREPARACION Y MOLIENDA DE LEGUMBRES Y CEREALES N.C.P.
l10n_ar_ux.afip_activity_153200,153200,ELABORACION DE ALMIDONES Y PRODUCTOS DERIVADOS DEL ALMIDON
l10n_ar_ux.afip_activity_153300,153300,ELABORACION DE ALIMENTOS PREPARADOS PARA ANIMALES
l10n_ar_ux.afip_activity_154110,154110,ELABORACION DE GALLETITAS Y BIZCOCHOS
l10n_ar_ux.afip_activity_154120,154120,ELABORACION INDUSTRIAL DE PRODUCTOS DE PANADERIA,EXCLUIDO GALLETITAS Y BIZCOCHOS
l10n_ar_ux.afip_activity_154191,154191,ELABORACION DE MASAS Y PRODUCTOS DE PASTELERIA
l10n_ar_ux.afip_activity_154199,154199,ELABORACION DE PRODUCTOS DE PANADERIA N.C.P.
l10n_ar_ux.afip_activity_154200,154200,ELABORACION DE AZUCAR
l10n_ar_ux.afip_activity_154301,154301,ELABORACION DE CACAO,CHOCOLATE Y PRODUCTOS A BASE DE CACAO
l10n_ar_ux.afip_activity_154309,154309,ELABORACION DE PRODUCTOS DE CONFITERIA N.C.P.
l10n_ar_ux.afip_activity_154410,154410,ELABORACION DE PASTAS ALIMENTARIAS FRESCAS
l10n_ar_ux.afip_activity_154420,154420,ELABORACION DE PASTAS ALIMENTARIAS SECAS
l10n_ar_ux.afip_activity_154911,154911,TOSTADO,TORRADO Y MOLIENDA DE CAFE
l10n_ar_ux.afip_activity_154912,154912,ELABORACION Y MOLIENDA DE HIERBAS AROMATICAS Y ESPECIAS
l10n_ar_ux.afip_activity_154920,154920,PREPARACION DE HOJAS DE TE
l10n_ar_ux.afip_activity_154930,154930,ELABORACION DE YERBA MATE
l10n_ar_ux.afip_activity_154991,154991,ELABORACION DE EXTRACTOS,JARABES Y CONCENTRADOS
l10n_ar_ux.afip_activity_154992,154992,ELABORACION DE VINAGRES
l10n_ar_ux.afip_activity_154999,154999,ELABORACION DE PRODUCTOS ALIMENTICIOS N.C.P.
l10n_ar_ux.afip_activity_155110,155110,DESTILACION DE ALCOHOL ETILICO
l10n_ar_ux.afip_activity_155120,155120,DESTILACION,RECTIFICACION Y MEZCLA DE BEBIDAS ESPIRITOSAS
l10n_ar_ux.afip_activity_155210,155210,ELABORACION DE VINOS
l10n_ar_ux.afip_activity_155290,155290,ELABORACION DE SIDRA Y OTRAS BEBIDAS ALCOHOLICAS FERMENTADAS A PARTIR DE FRUTAS
l10n_ar_ux.afip_activity_155300,155300,ELABORACION DE CERVEZA,BEBIDAS MALTEADAS Y DE MALTA
l10n_ar_ux.afip_activity_155411,155411,EMBOTELLADO DE AGUAS NATURALES Y MINERALES
l10n_ar_ux.afip_activity_155412,155412,FABRICACION DE SODAS
l10n_ar_ux.afip_activity_155420,155420,ELABORACION DE BEBIDAS GASEOSAS,EXCEPTO SODA
l10n_ar_ux.afip_activity_155490,155490,ELABORACION DE HIELO,JUGOS ENVASADOS PARA DILUIR Y OTRAS BEBIDAS NO ALCOHOLICAS
l10n_ar_ux.afip_activity_160010,160010,PREPARACION DE HOJAS DE TABACO
l10n_ar_ux.afip_activity_160091,160091,ELABORACION DE CIGARRILLOS
l10n_ar_ux.afip_activity_160099,160099,ELABORACION DE PRODUCTOS DE TABACO N.C.P.
l10n_ar_ux.afip_activity_161001,161001,ASERRADO Y CEPILLADO DE MADERA  NATIVA
l10n_ar_ux.afip_activity_161002,161002,ASERRADO Y CEPILLADO DE MADERA IMPLANTADA
l10n_ar_ux.afip_activity_162100,162100,FABRICACIÓN DE HOJAS DE MADERA PARA ENCHAPADO, FABRICACIÓN DE TABLEROS CONTRACHAPADOS, TABLEROS LAMINADOS, TABLEROS DE PARTÍCULAS Y TABLEROS Y PANELES N.C.P.
l10n_ar_ux.afip_activity_162201,162201,FABRICACIÓN DE ABERTURAS Y ESTRUCTURAS DE MADERA PARA LA CONSTRUCCIÓN
l10n_ar_ux.afip_activity_162202,162202,FABRICACIÓN DE VIVIENDAS PREFABRICADAS DE MADERA
l10n_ar_ux.afip_activity_162300,162300,FABRICACIÓN DE RECIPIENTES DE MADERA
l10n_ar_ux.afip_activity_162901,162901,FABRICACIÓN DE ATAÚDES
l10n_ar_ux.afip_activity_162902,162902,FABRICACIÓN DE ARTÍCULOS DE MADERA EN TORNERÍAS
l10n_ar_ux.afip_activity_162903,162903,FABRICACIÓN DE PRODUCTOS DE CORCHO
l10n_ar_ux.afip_activity_162909,162909,FABRICACIÓN DE PRODUCTOS DE MADERA N.C.P, FABRICACIÓN DE ARTÍCULOS DE PAJA Y MATERIALES TRENZABLES
l10n_ar_ux.afip_activity_170101,170101,FABRICACIÓN DE PASTA DE MADERA
l10n_ar_ux.afip_activity_170102,170102,FABRICACIÓN DE PAPEL Y CARTÓN EXCEPTO ENVASES
l10n_ar_ux.afip_activity_170201,170201,FABRICACIÓN DE PAPEL ONDULADO Y ENVASES DE PAPEL
l10n_ar_ux.afip_activity_170202,170202,FABRICACIÓN DE CARTÓN ONDULADO Y ENVASES DE CARTÓN
l10n_ar_ux.afip_activity_170910,170910,FABRICACIÓN DE ARTÍCULOS DE PAPEL Y CARTÓN DE USO DOMÉSTICO E HIGIÉNICO SANITARIO
l10n_ar_ux.afip_activity_170990,170990,FABRICACIÓN DE ARTÍCULOS DE PAPEL Y CARTÓN N.C.P.
l10n_ar_ux.afip_activity_171111,171111,DESMOTADO DE ALGODON,PREPARACION DE FIBRAS DE ALGODON
l10n_ar_ux.afip_activity_171112,171112,PREPARACION DE FIBRAS TEXTILES VEGETALES EXCEPTO DE ALGODON
l10n_ar_ux.afip_activity_171120,171120,PREPARACION DE FIBRAS ANIMALES DE USO TEXTIL,INCLUSO LAVADO DE LANA
l10n_ar_ux.afip_activity_171131,171131,FABRICACION DE HILADOS DE LANA Y SUS MEZCLAS
l10n_ar_ux.afip_activity_171132,171132,FABRICACION DE HILADOS DE ALGODON Y SUS MEZCLAS
l10n_ar_ux.afip_activity_171139,171139,FABRICACION DE HILADOS TEXTILES EXCEPTO DE LANA Y DE ALGODON
l10n_ar_ux.afip_activity_171141,171141,FABRICACION DE TEJIDOS (TELAS) PLANOS DE LANA Y SUS MEZCLAS
l10n_ar_ux.afip_activity_171142,171142,FABRICACION DE TEJIDOS (TELAS) PLANOS DE ALGODON Y SUS MEZCLAS
l10n_ar_ux.afip_activity_171143,171143,FABRICACION DE TEJIDOS (TELAS) PLANOS DE FIBRAS MANUFACTURADAS Y SEDA
l10n_ar_ux.afip_activity_171148,171148,FABRICACION DE TEJIDOS (TELAS) PLANOS DE FIBRAS TEXTILES N.C.P.
l10n_ar_ux.afip_activity_171149,171149,FABRICACION DE PRODUCTOS DE TEJEDURIA N.C.P.
l10n_ar_ux.afip_activity_171200,171200,ACABADO DE PRODUCTOS TEXTILES
l10n_ar_ux.afip_activity_172101,172101,FABRICACION DE FRAZADAS,MANTAS,PONCHOS,COLCHAS,COBERTORES,ETC.
l10n_ar_ux.afip_activity_172102,172102,FABRICACION DE ROPA DE CAMA Y MANTELERIA
l10n_ar_ux.afip_activity_172103,172103,FABRICACION DE ART. DE LONA Y SUCEDANEOS DE LONA
l10n_ar_ux.afip_activity_172104,172104,FABRICACION DE BOLSAS DE MATERIALES TEXTILES PARA PRODUCTOS A GRANEL
l10n_ar_ux.afip_activity_172109,172109,FABRICACION DE ART. CONFECCIONADOS DE MATERIALES TEXTILES EXCEPTO PRENDAS DE VESTIR N.C.P.
l10n_ar_ux.afip_activity_172200,172200,FABRICACION DE TAPICES Y ALFOMBRAS
l10n_ar_ux.afip_activity_172300,172300,FABRICACION DE CUERDAS,CORDELES,BRAMANTES Y REDES
l10n_ar_ux.afip_activity_172900,172900,FABRICACION DE PRODUCTOS TEXTILES N.C.P.
l10n_ar_ux.afip_activity_173010,173010,FABRICACION DE MEDIAS
l10n_ar_ux.afip_activity_173020,173020,FABRICACION DE SUETERES Y ART. SIMILARES DE PUNTO
l10n_ar_ux.afip_activity_173090,173090,FABRICACION DE TEJIDOS Y ART. DE PUNTO N.C.P.
l10n_ar_ux.afip_activity_181101,181101,IMPRESIÓN DE DIARIOS Y REVISTAS
l10n_ar_ux.afip_activity_181109,181109,IMPRESIÓN N.C.P., EXCEPTO DE DIARIOS Y REVISTAS
l10n_ar_ux.afip_activity_181110,181110,CONFECCION DE ROPA INTERIOR,PRENDAS PARA DORMIR Y PARA LA PLAYA
l10n_ar_ux.afip_activity_181120,181120,CONFECCION DE INDUMENTARIA DE TRABAJO,UNIFORMES,GUARDAPOLVOS Y SUS ACCESORIOS
l10n_ar_ux.afip_activity_181130,181130,CONFECCION DE INDUMENTARIA PARA BEBES Y NIÑOS
l10n_ar_ux.afip_activity_181191,181191,CONFECCION DE PILOTOS E IMPERMEABLES
l10n_ar_ux.afip_activity_181192,181192,FABRICACION DE ACCESORIOS DE VESTIR EXCEPTO DE CUERO
l10n_ar_ux.afip_activity_181199,181199,CONFECCION DE PRENDAS DE VESTIR N.C.P.,EXCEPTO LAS DE PIEL,CUERO Y SUCEDANEOS,PILOTOS E IMPERMEABLES
l10n_ar_ux.afip_activity_181200,181200,SERVICIOS RELACIONADOS CON LA IMPRESIÓN
l10n_ar_ux.afip_activity_181201,181201,FABRICACION DE ACCESORIOS DE VESTIR DE CUERO
l10n_ar_ux.afip_activity_181202,181202,CONFECCION DE PRENDAS DE VESTIR DE CUERO
l10n_ar_ux.afip_activity_182000,182000,REPRODUCCIÓN DE GRABACIONES
l10n_ar_ux.afip_activity_182001,182001,CONFECCION DE PRENDAS DE VESTIR DE PIEL Y SUCEDANEOS
l10n_ar_ux.afip_activity_182009,182009,TERMINACION Y TEÑIDO DE PIELES,FABRIC.DE ART. DE PIEL N.C.P.
l10n_ar_ux.afip_activity_191000,191000,FABRICACIÓN DE PRODUCTOS DE HORNOS DE COQUE
l10n_ar_ux.afip_activity_191100,191100,CURTIDO Y TERMINACION DE CUEROS
l10n_ar_ux.afip_activity_191200,191200,FABRICACION DE MALETAS,BOLSOS DE MANO Y SIMILARES,ART. DE TALABARTERIA Y ART. DE CUERO N.C.P.
l10n_ar_ux.afip_activity_192000,192000,FABRICACIÓN DE PRODUCTOS DE LA REFINACIÓN DEL PETRÓLEO
l10n_ar_ux.afip_activity_192010,192010,FABRICACION DE CALZADO DE CUERO,EXCEPTO EL ORTOPEDICO
l10n_ar_ux.afip_activity_192020,192020,FABRICACION DE CALZADO DE TELA,PLASTICO,GOMA,CAUCHO Y OTROS MATERIALES,EXCEPTO CALZADO ORTOPEDICO Y DE ASBESTO
l10n_ar_ux.afip_activity_192030,192030,FABRICACION DE PARTES DE CALZADO
l10n_ar_ux.afip_activity_201000,201000,ASERRADO Y CEPILLADO DE MADERA
l10n_ar_ux.afip_activity_201110,201110,FABRICACIÓN DE GASES INDUSTRIALES Y MEDICINALES COMPRIMIDOS O LICUADOS
l10n_ar_ux.afip_activity_201120,201120,FABRICACIÓN DE CURTIENTES NATURALES Y SINTÉTICOS
l10n_ar_ux.afip_activity_201130,201130,FABRICACIÓN DE MATERIAS COLORANTES BÁSICAS, EXCEPTO PIGMENTOS PREPARADOS
l10n_ar_ux.afip_activity_201140,201140,FABRICACIÓN DE COMBUSTIBLE NUCLEAR, SUSTANCIAS Y MATERIALES RADIACTIVOS
l10n_ar_ux.afip_activity_201180,201180,FABRICACIÓN DE MATERIAS QUÍMICAS INORGÁNICAS BÁSICAS N.C.P.
l10n_ar_ux.afip_activity_201190,201190,FABRICACIÓN DE MATERIAS QUÍMICAS ORGÁNICAS BÁSICAS N.C.P.
l10n_ar_ux.afip_activity_201210,201210,FABRICACIÓN DE ALCOHOL
l10n_ar_ux.afip_activity_201220,201220,FABRICACIÓN DE BIOCOMBUSTIBLES EXCEPTO ALCOHOL
l10n_ar_ux.afip_activity_201300,201300,FABRICACIÓN DE ABONOS Y COMPUESTOS DE NITRÓGENO
l10n_ar_ux.afip_activity_201401,201401,FABRICACIÓN DE RESINAS Y CAUCHOS SINTÉTICOS
l10n_ar_ux.afip_activity_201409,201409,FABRICACIÓN DE MATERIAS PLÁSTICAS EN FORMAS PRIMARIAS N.C.P.
l10n_ar_ux.afip_activity_202100,202100,FABRICACION DE HOJAS DE MADERA PARA ENCHAPADO,FABRIC.DE TABLEROS CONTRACHAPADOS,TABLEROS LAMINADOS,TABLEROS DE PARTICULAS Y TABLEROS Y PANELES N.C.P.
l10n_ar_ux.afip_activity_202101,202101,FABRICACIÓN DE INSECTICIDAS, PLAGUICIDAS Y  PRODUCTOS QUÍMICOS DE USO AGROPECUARIO
l10n_ar_ux.afip_activity_202200,202200,FABRICACIÓN DE PINTURAS, BARNICES Y PRODUCTOS DE REVESTIMIENTO SIMILARES, TINTAS DE IMPRENTA Y MASILLAS
l10n_ar_ux.afip_activity_202201,202201,FABRICACION DE ABERTURAS Y ESTRUCTURAS DE MADERA PARA LA CONSTRUCCION
l10n_ar_ux.afip_activity_202202,202202,FABRICACION DE VIVIENDAS PREFABRICADAS DE MADERA
